gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000073478,24.30570754342546,0.3526281065202548,0.3853199641760883,0.9151565953097265,0.3601094273294632,0.503894833858891
ENSMUSG00000037499,91.5936565887645,0.6220995478744303,0.2184325720589273,2.848016401631733,0.004399265724642692,0.011479203336740976
ENSMUSG00000026627,279.4922107932067,0.24583239147295288,0.11873367177560736,2.070452196050562,0.038410018247703744,0.07890897153864762
ENSMUSG00000026626,9494.61297352668,-0.41556742953914566,0.041732595067440495,-9.957862166672896,2.330194051371781e-23,3.2261320882533847e-22
ENSMUSG00000037474,1063.6376131373745,-0.2971123562674693,0.07111876898282872,-4.177692619218503,2.9448125133190536e-5,1.1280694049206613e-4
ENSMUSG00000037461,2423.557053772053,-0.23313472388625062,0.056381219567409435,-4.134971284321272,3.549990220950335e-5,1.3418469461662494e-4
ENSMUSG00000026623,1419.7195743852458,-0.007646561674911144,0.06380912769746631,-0.11983491940471658,0.9046139195677911,0.9428180981371183
ENSMUSG00000026622,930.3703654282907,-0.33428340558884373,0.07684320785186019,-4.350201077410533,1.3601275205214438e-5,5.489151619594302e-5
ENSMUSG00000055833,12.29710630804952,1.7602442265845701,0.5796473591403652,3.036750187553802,0.0023914355817553925,0.0066075652361313525
ENSMUSG00000037434,538.0660106516417,-0.2316841759560831,0.08870307667332616,-2.6119068767966724,0.009003877603836346,0.02193571973464162
ENSMUSG00000049353,5.685734763825198,1.3748607779296391,0.8262149216620367,1.6640473826881887,0.09610296081934827,0.17419693160739125
ENSMUSG00000097416,5.007534760205228,0.6508196137969123,0.8657033750992591,0.7517813058338731,0.4521825859153086,0.5955745532612774
ENSMUSG00000026637,1369.260671490015,0.5113357632334611,0.0629377955519359,8.1244625546427,4.493490205185158e-16,4.434911702510301e-15
ENSMUSG00000093003,16.5890914271985,0.2509594049575456,0.48532893426433565,0.5170913729632693,0.6050923756032696,0.7278020901178628
ENSMUSG00000037395,479.3863875769553,0.6335706042207713,0.0954105494886758,6.640466988359282,3.1269086405042895e-11,2.2415550034585884e-10
ENSMUSG00000097316,4.378587726221598,2.0145761690067836,0.9815204239008865,2.052505602481701,0.04012055113958712,0.08197256309469503
ENSMUSG00000037375,31.030595202916366,1.405317049741946,0.35342679583014297,3.9762606183865636,7.0007400983868555e-05,2.538174976467071e-4
ENSMUSG00000016200,27.96528298116281,1.0719727345016086,0.4086742678295893,2.6230492567949106,0.008714667237276277,0.02129764018502428
ENSMUSG00000016181,595.4605137681457,0.31101413119475063,0.08768225215582956,3.5470591088606387,3.8955717904829714e-4,0.0012506395533482906
ENSMUSG00000026638,30.76432511903184,2.025753670226533,0.3746397091506576,5.407204897791271,6.401589531284814e-8,3.3963252797115137e-7
ENSMUSG00000079144,113.37205968890808,0.7237304404117474,0.1830095997810673,3.954603699901751,7.666161619456543e-5,2.768241858279508e-4
ENSMUSG00000037318,6574.5067640091665,0.03739674102377701,0.04641954026208917,0.805624976305914,0.42045911982320305,0.564270604860713
ENSMUSG00000089683,130.51730712573217,-1.5478562496417576,0.17931256977599602,-8.6321681272840909,6.0199809174528934e-18,6.598443347700505e-17
ENSMUSG00000089688,110.37563792046112,-1.5240653559298534,0.18700297170975616,-8.149952602332581,3.6406693798864857e-16,3.607097221607025e-15
ENSMUSG00000016194,2477.12769493653,0.1664796506587356,0.06136871224458966,2.7127773187616895,0.006672192648998232,0.01675096581796212
ENSMUSG00000009633,87.24927347040506,-1.7695503884220252,0.22173445713061965,-7.980493475489089,1.4574940528699273e-15,1.4022421335466545e-14
ENSMUSG00000026639,167.59836696561953,-1.6747932387525808,0.1581456528282178,-10.59019460099727,3.309032214501433e-26,5.092106777427034e-25
ENSMUSG00000026640,1.4525651368241657,2.7621680016933676,1.7498592422967938,1.578508679399755,0.11444879576724006,0.2019823686880681
ENSMUSG00000016494,1.1897704973241943,-2.607763441482689,1.8625831525843026,-1.400078937611167,0.16148968151675505,0.26837171023943096
ENSMUSG00000097325,1.8206687166406763,0.6104634973837311,1.4489837293010774,0.42130459096196365,0.6735326782540146,0.7826186275036773
ENSMUSG00000096929,68.61171297827427,-0.03305245831044104,0.22976535431672399,-0.143853099213902,0.8856164717782966,0.9318519886873451
ENSMUSG00000016493,65.22809559990014,0.3814550119923641,0.23961634680979516,1.5919406879830236,0.11139803213494467,0.19772627268743814
ENSMUSG00000016481,1751.318010780619,-0.2358184113225419,0.059944275471209896,-3.933960490285699,8.35575242274615e-5,2.9985453144266836e-4
ENSMUSG00000026616,90.40421015463606,-1.8052769652736433,0.21511314167574083,-8.392220722594892,4.770442096553133e-17,4.985209233456777e-16
ENSMUSG00000094924,5.519655522357772,-0.9501487322201569,0.8063417919738198,-1.1783448925477575,0.23865913750875642,0.3668517865432722
ENSMUSG00000091618,249.39202599619605,0.01928791987380018,0.1299660905955103,0.14840732521400074,0.8820213194042194,0.9294230905814423
ENSMUSG00000040653,1.3105175624564886,0.5982481404383868,1.6310966672101535,0.3667766310022798,0.7137856404135341,0.8131201667157667
ENSMUSG00000040624,5.786210136505254,0.26258744896819175,0.7694946727108319,0.34124661064010947,0.7329179366302888,0.8276114875366438
ENSMUSG00000082605,1.7955797837044918,0.6237211824208146,1.5025110158532138,0.41511920767291627,0.6780546390778055,0.7864030225347158
ENSMUSG00000040675,1581.4422049863351,-0.20613227609048165,0.0583156191786663,-3.5347695693487786,4.081309014944394e-4,0.0013074616614023793
ENSMUSG00000082247,11.679138847485453,-0.9474048471806331,0.5554349296655577,-1.7056990775698802,0.08806412150491429,0.16173331956629242
ENSMUSG00000038587,515.6557893704006,0.3932899772405409,0.09328425067810099,4.216038338536689,2.486315093068853e-5,9.637492269374472e-5
ENSMUSG00000075327,1413.2819752680634,-0.10502706372499837,0.06092080524297158,-1.7239933600043036,0.08470904186293556,0.1564362225346493
ENSMUSG00000095123,255.8377453477159,0.3440418121431233,0.13046696191172946,2.6370033233079573,0.008364201215298841,0.020530624132162393
ENSMUSG00000019763,525.3403775399355,0.23999437389243244,0.09262405316934247,2.59105886301106,0.009568112414218184,0.023156277454588193
ENSMUSG00000085687,1.7838229593003017,0.12982968494679645,1.456424582440537,0.08914274485070849,0.9289684671143712,0.9564875732521766
ENSMUSG00000061759,902.4399199833655,0.018987260660868085,0.0755039584448154,0.2514737114709762,0.8014478844863195,0.8704830140035128
ENSMUSG00000019767,3.2699875898439656,0.7306155326516841,1.0689609336377746,0.6834819773678078,0.49430233474565755,0.6353128010810495
ENSMUSG00000019768,46.263412285829915,0.84863447923518,0.2804968150360213,3.025469216562044,0.002482476736197326,0.006835954585265289
ENSMUSG00000019769,1827.9539627749969,-0.20285586395212826,0.058237895018782904,-3.4832279546969054,4.954063375987657e-4,0.001564702678319777
ENSMUSG00000093189,1.9526887537341953,-1.6834147165273852,1.4922035415731463,-1.128140142833769,0.2592607381878129,0.39216956881671955
ENSMUSG00000096054,1.6921744230720854,-0.702868746055059,1.4425576297527711,-0.4872378971615285,0.6260897519113029,0.7454703123242775
ENSMUSG00000019773,1311.6945345468807,-0.5452551608560167,0.07741663204994645,-7.043126863284849,1.879729345153485e-12,1.456932338664751e-11
ENSMUSG00000019774,450.10406663479637,-0.319281555449525,0.09462785007787175,-3.3740759743223565,7.406392334096817e-4,0.0022620067685225394
ENSMUSG00000000766,2.6353292020194075,1.4442229149244128,1.2361152528193333,1.1683561962611717,0.24266311622518508,0.37176436940134017
ENSMUSG00000064065,7782.757942307717,0.1910459248140784,0.045997281167332774,4.153417766564843,3.2754595540544605e-5,1.2435795763520775e-4
ENSMUSG00000081926,58.373738110113386,-0.47890576163417625,0.3274407921264499,-1.4625720837165401,0.14358450664152606,0.2437635351186396
ENSMUSG00000015202,36.75534858857441,1.3984191181726184,0.33290926862592174,4.2006013348458975,2.662069843853537e-5,1.0267738436858128e-4
ENSMUSG00000079685,447.4022108118012,-0.664892586067937,0.09783642737999344,-6.79596142125587,1.0759256927887844e-11,7.974115946183049e-11
ENSMUSG00000019796,53.67639670571964,0.10159035172491966,0.2627074253637993,0.3867052923389453,0.6989743976912944,0.8015400791062118
ENSMUSG00000019795,1511.400044227632,0.16662460657217135,0.06069670991355777,2.74519997557483,0.0060474034933331484,0.015310929995890598
ENSMUSG00000040034,274.49220729139165,-0.3822986139496501,0.11819981010990988,-3.2343420314648896,0.0012192334695116341,0.003569498585367671
ENSMUSG00000040021,2296.147814267734,0.1868851410246388,0.05542644401608069,3.3717685545624834,7.468718350255795e-4,0.0022798777366219757
ENSMUSG00000019794,1907.7870432312047,-0.030319811197288805,0.06202096581574098,-0.48886389946532577,0.6249380553202809,0.744276086991358
ENSMUSG00000040006,563.9802693840779,0.065999718135041,0.08984718470404497,0.7345774756598429,0.46259685993036015,0.605778386931138
ENSMUSG00000085211,2.6370774438601066,-0.15671344012067817,1.1764368531770468,-0.1332102438796124,0.8940271096062948,0.9368957147334276
ENSMUSG00000015757,2710.922069983974,0.09579659427708676,0.06325180002327091,1.514527558770538,0.12989208960364002,0.22420911628264673
ENSMUSG00000039981,2977.884915768291,1.5183009778408612,0.052779433350280305,28.76690561955034,5.566885353134065e-182,7.865088495376735e-180
ENSMUSG00000093060,4.094612944357291,3.4413276558631374,1.2981291790264562,2.6509901414002512,0.008025618399273779,0.019759010831252664
ENSMUSG00000015755,7603.0123172341,0.08481442431372987,0.04869091522959009,1.7418942304495246,0.08152695371176913,0.15146387766103472
ENSMUSG00000047712,507.1110808881626,-0.44694228050413065,0.09062998016491812,-4.9315058845962,8.159810927894341e-7,3.8620809147773194e-6
ENSMUSG00000015305,140.6729741338378,-0.9799287750000465,0.16869967273653985,-5.808717699947244,6.295313343465951e-9,3.724260050175059e-8
ENSMUSG00000060487,0.47561434859553153,2.3098576350782656,2.5579968868899807,0.9029947014073956,0.3665287070817962,NA
ENSMUSG00000019790,2202.743868741676,0.02416295862161935,0.05918158787965278,0.4082850678281111,0.683064400645153,0.7899596868047682
ENSMUSG00000019832,128.38019123353078,-0.8242715025076149,0.1738234849385344,-4.74200308893292,2.116153967325584e-6,9.511560780491722e-6
ENSMUSG00000090112,1351.0806700428504,0.1315093540835196,0.07404253417203537,1.7761325372516559,0.07571107444726334,0.14224758609614002
ENSMUSG00000047648,308.16680310532337,-1.651483926077013,0.12831889179287223,-12.870154215037793,6.626970593528294e-38,1.4465660992661577e-36
ENSMUSG00000055493,0.5158082886096874,-1.0714310826174107,2.5755249326832574,-0.4160049351574952,0.6774063919287349,NA
ENSMUSG00000045455,5.498915916893974,-0.741289829727236,0.814402741671489,-0.9102251156544546,0.3627038013316923,0.506576967953184
ENSMUSG00000019820,10904.172729670438,0.29357044228534507,0.04441546958815107,6.609644004837051,3.852453105850274e-11,2.740863048305768e-10
ENSMUSG00000088516,2.2108302250259686,-1.8710726690885668,1.4035030256670247,-1.3331447349031018,0.18248431131558598,0.2963986600828786
ENSMUSG00000097378,24.968994842253295,-0.9780399592377951,0.4013452548630933,-2.43690425484518,0.014813601085074016,0.03427691974827993
ENSMUSG00000039232,1920.675906613067,0.41728092191517874,0.05714851242382842,7.301693503769854,2.8416801511625843e-13,2.3378389249110614e-12
ENSMUSG00000078348,1111.8100334281742,-0.24369684124811247,0.08863189586969597,-2.7495388523155193,0.005967918740624283,0.015131039418259364
ENSMUSG00000019817,957.970183281809,5.202754828868905,0.13580722394973424,38.309853316746825,0,0
ENSMUSG00000019814,1366.1915714296297,0.4541519546738433,0.07585513762610235,5.987095520311415,2.1362133908428052e-9,1.3113266121071657e-8
ENSMUSG00000062866,1079.5369412220437,2.4311886011545005,0.08553038042393273,28.424854292758603,9.97105748106895e-178,1.3762360337140013e-175
ENSMUSG00000019810,1170.2750208492387,-0.7258621805470274,0.0670100837477561,-10.832133612597277,2.4243939918530936e-27,3.9049283120125724e-26
ENSMUSG00000019809,498.59081907620276,0.9453801549737472,0.09585447399845225,9.86266071408427,6.04265147479434e-23,8.195260424205204e-22
ENSMUSG00000019808,162.45415421723118,0.14040680292039745,0.16007583162670908,0.8771268060491538,0.3804177662400996,0.5251855027811115
ENSMUSG00000019806,315.7715973450081,1.4421722687465435,0.12188985546035201,11.831766173647233,2.674542191239007e-32,5.0568293506218655e-31
ENSMUSG00000098048,1.1501433740952416,1.211679412856067,1.7771961374043068,0.681792733707936,0.4953700195761992,0.636068717708297
ENSMUSG00000015501,8533.373682573974,1.02343851447002,0.041859077361402645,24.449619508663865,5.0795023957746475e-132,4.87387761964623e-130
ENSMUSG00000097300,0.7995615851749436,0.5357598855287081,2.181107717857779,0.2456366006787212,0.8059635538521528,NA
ENSMUSG00000039116,4.418580843409206,-0.3963338719524667,0.9295879506428757,-0.42635435590400445,0.6698496557027712,0.779777153969862
ENSMUSG00000071532,88.94316895907774,0.2727602765188514,0.20292844134068147,1.3441204925086594,0.17890942644399369,0.2917807524708761
ENSMUSG00000019868,1030.8264508834416,-0.2839652257573114,0.07006677271006084,-4.052780152046835,5.061256000695821e-5,1.8705276296701362e-4
ENSMUSG00000093798,617.9136604096252,-0.1878539133086917,0.22398379772687319,-0.8386942056307196,0.40164093073053264,0.5462471868314488
ENSMUSG00000019865,0.4770523297942751,0.764663517627293,2.6359501632162363,0.29009027875333354,0.7717471726292898,NA
ENSMUSG00000039910,3082.591739010823,0.2010071099266387,0.05979113964925661,3.3618210173911254,7.743029505864404e-4,0.002354799634300424
ENSMUSG00000093672,2.0632907613226186,2.3689448646439937,1.5093641701931435,1.5694985421184704,0.11653181890431842,0.204872665745658
ENSMUSG00000039891,64.33805487203645,1.3567211804482109,0.2570116790736531,5.278830850559942,1.3001074942562786e-7,6.663190165507114e-7
ENSMUSG00000093537,4.899951617925011,-0.11190342109829668,0.8324774854417001,-0.1344221592238286,0.8930687601239745,0.9362741900616112
ENSMUSG00000039879,4504.487837644012,0.1488618730831845,0.04719093876388759,3.154458821596904,0.0016079606830677695,0.004600803466159303
ENSMUSG00000078453,3811.4583437900324,-0.7275371941770651,0.0659199370282182,-11.036679144059708,2.5425721210941245e-28,4.247799959850268e-27
ENSMUSG00000019854,3578.0702254911994,0.2448130061076882,0.04953942225873679,4.941781614429565,7.741189855225078e-7,3.6726644519382223e-6
ENSMUSG00000071392,14.068636508911284,1.2999475319876634,0.5364663584134638,2.4231669173666464,0.01538585540568363,0.03547981024857748
ENSMUSG00000059554,281.3798313110856,0.8965445762283674,0.12123755760751882,7.394940923593516,1.4147115627377108e-13,1.1834111687740207e-12
ENSMUSG00000096977,4.156766686235336,1.9537319942606424,1.0400100052666443,1.8785703833298528,0.06030317827826272,0.11666079590652859
ENSMUSG00000039835,7.731795868131574,2.9916550203288206,0.8870988861230027,3.372403085076139,7.451530583372058e-4,0.0022750180918401364
ENSMUSG00000019852,10.847018189485595,1.6511706901828234,0.6007783983203303,2.748385585765406,0.005988953284716635,0.015175792795886257
ENSMUSG00000019851,173.8790904790351,0.2764753128727963,0.14606120249607016,1.8928730432726308,0.05837475488813303,0.11341832452168608
ENSMUSG00000019850,67054.74755224746,0.5168789893026942,0.03659791248726531,14.12318228485159,2.733626816952589e-45,7.299027675086355e-44
ENSMUSG00000045591,10.146548317220345,1.0460143182128248,0.6096464547971389,1.7157720019234561,0.0862037804830637,0.15869030811609847
ENSMUSG00000020009,18355.85562151931,-0.5348845861478182,0.0408632389643585,-13.089627736419821,3.77453197092119e-39,8.61659378552658e-38
ENSMUSG00000039760,1.4747652595263798,-0.42633724063929973,1.4833476537285757,-0.28741558970862224,0.7737941256871187,0.8537285861897541
ENSMUSG00000020007,9.158773709191944,-0.18808941669376303,0.6191889595694852,-0.30376739408360803,0.7613051093441634,0.846764574576669
ENSMUSG00000050473,16.68355027046061,-0.4746379172550542,0.4515048201072514,-1.0512355485868516,0.29315042010898595,0.4322251103346951
ENSMUSG00000020003,367.1865301138912,-0.3380279610137143,0.10943653441889778,-3.0888035956970397,0.0020096424607182876,0.0056333408330992395
ENSMUSG00000071369,1877.841884721601,0.9528323586748823,0.0567635455887324,16.78599088186662,3.090280461192733e-63,1.2186571937402462e-61
ENSMUSG00000019996,101.07771362915709,1.4666928987146164,0.2006143918976109,7.31100538122501,2.6515091358044415e-13,2.186398365061539e-12
ENSMUSG00000069713,24.95164158992659,0.7300635079328571,0.37160105429200613,1.9646432632539552,0.049455540941834054,0.09843380711251563
ENSMUSG00000037608,7331.918823006675,0.38605515529468315,0.0595575593720221,6.482051302391638,9.04838596507537e-11,6.222889588782957e-10
ENSMUSG00000019992,303.12681197274554,-0.5235401081430257,0.11379992212826608,-4.600531339142162,4.214146101214777e-6,1.8163445470597346e-5
ENSMUSG00000019990,0.48834406260560126,0.7435020454080642,2.6185711695337472,0.2839342516477982,0.7764607672086702,NA
ENSMUSG00000091730,1.1770407833141245,-1.4428138288899848,1.7500639290377202,-0.8244349277476519,0.40969247569297584,0.5538395307284762
ENSMUSG00000019986,381.8767182054451,0.5222944854612636,0.10139307964340201,5.151184748487428,2.588460423569303e-7,1.2919261580001115e-6
ENSMUSG00000019982,1004.8226477646813,0.03282682044957329,0.074523588650305575,0.4404889920641078,0.6595829832654413,0.7720089673014882
ENSMUSG00000098102,1.7859827820957221,-0.3244835410161378,1.4950024928834476,-0.21704548491440875,0.8281728978929299,0.8907214713716263
ENSMUSG00000019977,1873.056664925236,0.06591534342458208,0.0587293177252524,1.1223584059489224,0.2617100820810272,0.3949423046913264
ENSMUSG00000037542,1.6595537319720852,-0.11441734282693844,1.4424260812966498,-0.07932284663355815,0.9367758345697716,0.9610106609252992
ENSMUSG00000037535,11.308257574956983,-0.7258571170365522,0.546986349264187,-1.3270113925383777,0.18450491409695965,0.2990309523657978
ENSMUSG00000097107,8.550856860667672,-2.1453550531203227,0.7606409803240507,-2.820456836556915,0.004795532451201808,0.012405743767576995
ENSMUSG00000019970,6091.348690222975,-1.0436710867636076,0.044315176664399304,-23.551098411891093,1.2232416905503847e-122,1.030451908617162e-120
ENSMUSG00000097086,11.79995066534349,0.30442529208409874,0.5666970575988924,0.5371922934873797,0.5911347939915668,0.7167679151635817
ENSMUSG00000097739,79.96663935935037,-0.7484682571496923,0.22209104364829263,-3.3700965372335325,7.514185404939509e-4,0.002292976678925674
ENSMUSG00000097214,55.77952805978094,-0.48352455437684283,0.2534334623146736,-1.9078954687383722,0.056404728065765235,0.1102232667919871
ENSMUSG00000097327,64.19034132662384,-0.6026739259661669,0.2482640017409024,-2.42755261229995,0.01520108187112331,0.03509883052548778
ENSMUSG00000055657,12.583501008182724,0.04776700111712425,0.57267023444804,0.08341100731935856,0.9335247364378456,0.9592120161826657
ENSMUSG00000044268,39.082001978479845,0.24308311633928104,0.3428600203260535,0.7089864724038502,0.4783328715759546,0.620318496291367
ENSMUSG00000075297,623.0275208611512,-0.2986482864376337,0.08767959708710965,-3.4061320576202774,6.589029933950416e-4,0.002035938765367183
ENSMUSG00000097705,389.43960093050083,0.13323896565070453,0.11179736299536093,1.1917898784091476,0.23334364550095452,0.360317128332498
ENSMUSG00000097295,1.4351796270477672,2.769290549399678,1.770156247253304,1.5644328311112081,0.1177159555930662,0.20669120180119258
ENSMUSG00000097586,61.299021461850636,0.36365857355375986,0.2462427315499985,1.4768296764118725,0.1397212994403189,0.23812873060957848
ENSMUSG00000097352,3099.3603426453883,0.18832753190252086,0.051584804394406145,3.6508334986134616,2.6139065833117296e-4,8.634264695206621e-4
ENSMUSG00000097245,168.1737557405427,-0.13193333250789485,0.14742196873582805,-0.8949367156011329,0.37082091849504084,0.514755839385285
ENSMUSG00000071359,1461.3504743791368,-0.2837297262385657,0.06574425940398507,-4.315657805118837,1.5912832515491765e-5,6.344976751677084e-5
ENSMUSG00000098714,8.415474204473446,-0.07613388469928167,0.6393403975534503,-0.11908192410587774,0.9052104513082835,0.9430120169744077
ENSMUSG00000061983,5649.505764748267,0.1881493864701761,0.057102752730805784,3.2949267324668448,9.84473442228557e-4,0.0029440678289844994
ENSMUSG00000070063,47.802292422669325,0.63509510839398,0.27381960473859507,2.31939239339813,0.020373769721005,0.04545151685987724
ENSMUSG00000080486,78.68686072146045,0.15877732037484438,0.22078969411949062,0.7191337485567358,0.47205851505020896,0.6143662684521936
ENSMUSG00000077440,248.752242334002,0.7485307569484954,0.13023318834039382,5.747619070739797,9.05088603534209e-9,5.271017466152e-8
ENSMUSG00000020010,1.1861181608826414,-0.5837096198241046,1.7749456991765737,-0.32886055054805174,0.7422610933704237,0.8347994733825694
ENSMUSG00000019998,630.312302146704,-0.13832485977775838,0.09309986608365352,-1.485768622410999,0.13734033240281804,0.2348291961410105
ENSMUSG00000087400,3.78390230000467,0.026179648236696464,1.0046847920891333,0.02605757392053155,0.9792114166682825,0.9872445046512891
ENSMUSG00000019997,2.5940075414484633,1.4218363610960605,1.2410109824485809,1.1457081212051012,0.25191594242380727,0.3829509702383203
ENSMUSG00000037370,654.7990600286927,0.5801501760692318,0.08289935986157693,6.998246754111861,2.5918532524268223e-12,1.9891198848714488e-11
ENSMUSG00000019984,1210.910774487647,0.5151962972107827,0.06491017211593295,7.9370656465155465,2.0702049389249122e-15,1.970593486425979e-14
ENSMUSG00000039166,65.61086911242532,1.7352755393789394,0.26862400553391114,6.459867709626115,1.0479455097823506e-10,7.152258000009402e-10
ENSMUSG00000019978,1925.8217179771066,0.2513259908438634,0.05555485451994919,4.523924920973644,6.0703265355297974e-6,2.5634236061899543e-5
ENSMUSG00000049420,0.49524266266803046,0.7646321496317973,2.6071775316420234,0.2932796636791455,0.7693083966067521,NA
ENSMUSG00000051354,1695.897744962214,-1.5640707292535008,0.06198556018483639,-25.232823976899727,1.7484130820109266e-140,1.7624593219394412e-138
ENSMUSG00000039089,2004.6042064947671,0.07423929862081746,0.056648225889565,1.3105317502007219,0.19001601059050055,0.3059181048026336
ENSMUSG00000098898,1.9996509257045842,-0.15780673228947426,1.3410337455402543,-0.11767543718737636,0.9063248298170024,0.9434312458599445
ENSMUSG00000039031,1462.2660542487527,0.22176390461261247,0.06971010721944033,3.1812302901001464,0.0014665100365948568,0.004220980042768931
ENSMUSG00000064208,48.71237007905607,-0.29569078377816277,0.2782728038163905,-1.0625931809465108,0.2879664807468884,0.42591506061455364
ENSMUSG00000019889,15.578502527051748,-0.4051530427926515,0.5193513110152058,-0.7801136421523143,0.4353239872221132,0.5794523963446867
ENSMUSG00000049109,6781.828670823575,-0.5878116138812993,0.057973587433378194,-10.139300324596919,3.6973825527042156e-24,5.298892583320426e-23
ENSMUSG00000090126,2.5495283007519336,1.0093006426189408,1.2091522560070667,0.8347175780425804,0.40387674210989516,0.5483323534865201
ENSMUSG00000095478,136.63868527545603,0.33467847833372255,0.17994879127034388,1.859853994967504,0.06290618567346837,0.12099106973298777
ENSMUSG00000019883,436.7362290889287,-0.06574824846250754,0.09970720579815424,-0.6594132082650807,0.5096304627042916,0.6493695848308715
ENSMUSG00000038876,1833.5131920877209,-0.04335659319476836,0.06087086168333205,-0.7122717174651146,0.4762965341420494,0.6185718523531263
ENSMUSG00000096841,3.6173100734463386,0.3925631091257284,0.9535935750352872,0.4116671078779047,0.6805834367625319,0.788106395987745
ENSMUSG00000069682,4406.807166234511,0.579409653674705,0.050485025057032375,11.476861762872304,1.7242591893032696e-30,3.0784460332008523e-29
ENSMUSG00000075266,204.21638218233363,-0.6954312636685592,0.14994057525817286,-4.638045855640754,3.5171876353492297e-6,1.531026146071597e-5
ENSMUSG00000019792,421.2935369262304,0.1693196826603939,0.10604871494307704,1.5966217294691252,0.11035005224822607,0.1962155373590249
ENSMUSG00000019791,223.0690487398124,0.033986265967360096,0.13198266991834517,0.25750551938664873,0.7967885550807903,0.8674176097448502
ENSMUSG00000039697,1181.6463520743418,0.3650394682018253,0.06879457635917251,5.3062245240958434,1.1191909015988462e-7,5.772245572689881e-7
ENSMUSG00000019789,0.6555753602789375,-0.14140662953442498,2.2591811975612517,-0.06259198230184948,0.9500914140960535,NA
ENSMUSG00000039684,194.48521287973026,-0.247379539463967,0.13852719378397374,-1.7857832293184477,0.07413436316022547,0.1396234783440669
ENSMUSG00000000295,311.1840803892045,0.20512082611625576,0.10993339370401377,1.8658645858648373,0.06206031342676425,0.11955638864251995
ENSMUSG00000063760,1.7124358952459706,-2.1226370061649433,1.5560971997465096,-1.3640773895812703,0.1725432101127619,0.283329625611173
ENSMUSG00000098068,0.9852873694898068,0.8838423237026013,1.860457425472552,0.4750672128270322,0.6347390671132259,NA
ENSMUSG00000071343,17.417573254490648,-0.14914505792900418,0.44303812248269275,-0.33664158987769843,0.736387100107641,0.8302748358194925
ENSMUSG00000039531,1259.8841985589734,0.2932731007461464,0.07726780933412195,3.7955405138765226,1.473221334151807e-4,5.075654838457348e-4
ENSMUSG00000019782,1076.9466278565114,-0.27169306007642413,0.07030790854047396,-3.8643314204122476,1.1139389092483167e-4,3.9129612076434114e-4
ENSMUSG00000071340,0.49524266266803046,0.7646321496317973,2.6071775316420234,0.2932796636791455,0.7693083966067521,NA
ENSMUSG00000049872,0.6730910443009664,1.3738196579285002,2.3353335449120896,0.5882755638575028,0.5563473447681979,NA
ENSMUSG00000046031,230.7823960211545,-1.0959144394350395,0.13845840760425696,-7.915116592756085,2.4702149242657802e-15,2.3352511267703317e-14
ENSMUSG00000039497,581.7509252674994,-1.51083336511359,0.0892124710429355,-16.935226067064853,2.4740610441428658e-64,9.908945829253447e-63
ENSMUSG00000047514,3294.17075168803,-0.05967314084908425,0.04856307593288497,-1.2287759723365461,0.21915581261773937,0.3429242823580795
ENSMUSG00000039480,1105.8123659449598,0.15956113029498023,0.07363963656134286,2.166783239920848,0.030251385992789866,0.0641911800932626
ENSMUSG00000097274,19.047350033517358,0.28721827999319194,0.4286335163691749,0.6700789112949712,0.5028074875997424,0.6428583974634585
ENSMUSG00000039485,626.5748241705151,-0.18190117947683448,0.08722683018630524,-2.085381058652677,0.03703472479604623,0.07639849011444672
ENSMUSG00000063953,21.89905294334998,0.18127966666804404,0.40043434619116564,0.45270758712965625,0.6507593155142393,0.7649747378322848
ENSMUSG00000019777,1685.9718325581207,0.016200228596530506,0.07050628409347096,0.22976999575036014,0.8182705008933562,0.883407196000571
ENSMUSG00000069662,213.65196733734183,-1.38668721459565,0.14757885538298396,-9.396245898486193,5.654459927433107e-21,7.080109872849424e-20
ENSMUSG00000046463,0.48978204380434476,-0.9982876951360209,2.616916109601839,-0.381474855641402,0.7028509254922712,NA
ENSMUSG00000019846,1.5727453851712567,4.0379954497426285,1.7303159918101643,2.333675160407142,0.01961273770163989,0.04393948714952236
ENSMUSG00000051736,6.398792155967085,2.6496971153536752,0.9261223370514161,2.861065983776796,0.004222191666960938,0.011080705730624559
ENSMUSG00000019845,229.14247444009752,-0.2699990601618872,0.12884153559780598,-2.0955902062881417,0.036118558753371506,0.07480093486977665
ENSMUSG00000019843,20350.145801293227,-0.21214662196224776,0.03818849495547739,-5.5552496166602525,2.7721532078170955e-8,1.5300136883378082e-7
ENSMUSG00000086915,2.2398976773186248,1.8062188538818655,1.395073758862589,1.294712084151368,0.19541956973093444,0.31258245724815753
ENSMUSG00000019842,2450.276536272995,0.12401640218184071,0.05775694637930403,2.1472118932222384,0.031776416300144314,0.06699145078997644
ENSMUSG00000087177,123.25328640511555,0.32338127487702484,0.1800168193520595,1.7963947815597554,0.07243175321442344,0.13677572594468532
ENSMUSG00000019841,2863.766734127346,0.02587527979341959,0.06311334321174214,0.40998113040231937,0.6818197896430029,0.7890797526808825
ENSMUSG00000080384,1.4686714825613079,-0.4137212505058677,1.5829110964877318,-0.2613673322676554,0.7938092467501325,0.8656447863399555
ENSMUSG00000081608,2.2084193542213453,-0.3952267475126808,1.2683173397183047,-0.3116150312984456,0.7553331093553693,0.844157083846988
